,carat,cut,color,clarity,depth,table,x,y,z,log_carat,std_dim,clarity_num,color_num,max_dim,max_dim_classif,mean_dim,mudim_carat,mudim_carat_classif,price_predicted
1934,1.02,Ideal,G,VS1,61.6,55.0,6.53,6.46,4.0,0.01980262729617973,0.0692466983416805,4,3,6.53,PEQUENO,5.663333333333334,5.552287581699347,>5,7200.908886131638
1935,0.52,Ideal,F,VVS2,60.6,56.0,5.22,5.24,3.17,-0.6539264674066639,0.07124927643395378,5,2,5.24,PEQUENO,4.543333333333334,8.737179487179487,>5,2370.063812530954
1936,0.39,Premium,G,VS2,60.4,61.0,4.7,4.67,2.83,-0.941608539858445,0.07168370078119292,3,3,4.7,PEQUENO,4.066666666666667,10.42735042735043,>5,934.0120684663832
1937,0.7,Ideal,G,VS1,62.7,57.0,5.66,5.7,3.56,-0.35667494393873245,0.06699135332080948,4,3,5.7,PEQUENO,4.973333333333334,7.104761904761905,>5,2743.51775478199
1938,0.7,Very Good,G,VVS2,60.8,57.0,5.72,5.76,3.49,-0.35667494393873245,0.0708607797063166,5,3,5.76,PEQUENO,4.99,7.128571428571429,>5,3057.557581034074
1939,0.41,Premium,J,VS1,62.1,58.0,4.79,4.75,2.96,-0.8915981192837836,0.06827187480133301,4,6,4.79,PEQUENO,4.166666666666667,10.162601626016261,>5,680.8802602501052
1940,0.73,Very Good,H,VS2,60.8,56.0,5.82,5.84,3.55,-0.31471074483970024,0.07066622750896998,3,4,5.84,PEQUENO,5.07,6.9452054794520555,>5,2522.295081018822
1941,0.72,Ideal,G,VS1,61.6,56.0,5.75,5.78,3.55,-0.3285040669720361,0.06924620948835403,4,3,5.78,PEQUENO,5.026666666666667,6.981481481481483,>5,3440.215575770462
1942,0.31,Ideal,J,VS2,62.2,55.0,4.32,4.36,2.7,-1.171182981502945,0.06795042705916357,3,6,4.36,PEQUENO,3.793333333333333,12.236559139784946,>5,484.4884375408484
1943,0.38,Ideal,F,VVS1,61.1,57.0,4.71,4.69,2.87,-0.9675840262617056,0.07031042476748926,6,2,4.71,PEQUENO,4.09,10.763157894736842,>5,1153.0867290851352
1944,1.04,Ideal,E,SI2,61.9,57.0,6.48,6.51,4.02,0.03922071315328133,0.06859438386958781,1,1,6.51,PEQUENO,5.669999999999999,5.451923076923076,>5,4888.708157002712
1945,0.41,Ideal,J,VS1,62.1,56.0,4.79,4.75,2.96,-0.8915981192837836,0.06827187480133301,4,6,4.79,PEQUENO,4.166666666666667,10.162601626016261,>5,653.867293862427
1946,0.7,Ideal,E,SI1,62.8,56.0,5.69,5.72,3.58,-0.35667494393873245,0.06683185283609135,2,1,5.72,PEQUENO,4.996666666666667,7.138095238095239,>5,2737.5775943928084
1947,0.31,Ideal,H,VVS2,62.2,55.0,4.35,4.36,2.71,-1.171182981502945,0.06790465699916397,5,4,4.36,PEQUENO,3.806666666666667,12.27956989247312,>5,762.0777758574887
1948,1.0,Good,F,SI1,60.1,65.0,6.4,6.44,3.86,0.0,0.07226982356900856,2,2,6.44,PEQUENO,5.566666666666666,5.566666666666666,>5,4954.111820880401
1949,1.01,Very Good,F,VVS2,59.8,58.0,6.47,6.55,3.89,0.009950330853168092,0.07306396155796503,5,2,6.55,PEQUENO,5.636666666666667,5.580858085808581,>5,8888.926146662287
1950,0.71,Very Good,F,VS2,63.2,59.0,5.66,5.6,3.56,-0.342490308946776,0.06586469280384577,3,2,5.66,PEQUENO,4.94,6.95774647887324,>5,2861.8782863300767
1951,0.56,Ideal,H,VS1,61.8,55.0,5.29,5.33,3.28,-0.579818495252942,0.06885543154312612,4,4,5.33,PEQUENO,4.633333333333334,8.273809523809524,>5,1660.4020470544958
1952,0.7,Ideal,D,SI1,61.8,56.0,5.63,5.73,3.51,-0.35667494393873245,0.06884748656009781,2,0,5.73,PEQUENO,4.956666666666666,7.080952380952381,>5,2953.9745501429434
1953,0.51,Ideal,G,VS2,61.7,57.0,5.12,5.15,3.17,-0.6733445532637656,0.06892789034534802,3,3,5.15,PEQUENO,4.4799999999999995,8.784313725490195,>5,1446.92817626765
1954,1.16,Ideal,G,VVS1,60.5,57.0,6.78,6.83,4.12,0.14842000511827322,0.07139795398610592,6,3,6.83,PEQUENO,5.91,5.094827586206897,>5,9571.724724137859
1955,1.5,Premium,F,VS2,61.3,61.0,7.36,7.33,4.5,0.4054651081081644,0.0698906609074279,3,2,7.36,PEQUENO,6.396666666666667,4.264444444444445,PEQUENO,13932.423667582421
1956,1.03,Ideal,F,SI1,62.6,57.0,6.42,6.46,4.03,0.02955880224154443,0.06719114436229347,2,2,6.46,PEQUENO,5.636666666666667,5.472491909385113,>5,5514.1851863328575
1957,1.51,Premium,G,SI1,61.3,61.0,7.41,7.34,4.52,0.412109650826833,0.06985797987806282,2,3,7.41,PEQUENO,6.423333333333333,4.253863134657836,PEQUENO,10294.739932129749
1958,0.51,Premium,D,SI1,60.1,60.0,5.14,5.18,3.1,-0.6733445532637656,0.07237187819761276,2,0,5.18,PEQUENO,4.473333333333334,8.77124183006536,>5,1643.8977597687299
1959,1.01,Very Good,F,SI1,63.1,59.0,6.3,6.37,4.0,0.009950330853168092,0.06605281701507335,2,2,6.37,PEQUENO,5.5566666666666675,5.501650165016502,>5,4816.092073372519
1960,1.3,Premium,H,SI1,62.9,60.0,6.95,6.88,4.35,0.26236426446749106,0.06652861665308285,2,4,6.95,PEQUENO,6.06,4.661538461538461,PEQUENO,6868.58869003649
1961,1.04,Ideal,H,VS2,61.0,57.0,6.56,6.53,3.99,0.03922071315328133,0.07052112521597755,3,4,6.56,PEQUENO,5.6933333333333325,5.474358974358974,>5,5757.351730040358
1962,2.0,Ideal,H,SI2,59.7,57.0,8.29,8.22,4.93,0.6931471805599453,0.07311942737915783,1,4,8.29,>8,7.146666666666666,3.573333333333333,PEQUENO,13842.426338455723
1963,0.44,Premium,I,VVS1,60.8,57.0,4.93,4.88,2.98,-0.8209805520698302,0.07096819809325047,6,5,4.93,PEQUENO,4.263333333333333,9.689393939393938,>5,1030.066002066005
1964,0.34,Premium,G,VVS2,61.6,58.0,4.44,4.49,2.75,-1.0788096613719298,0.06923941815722388,5,3,4.49,PEQUENO,3.893333333333333,11.450980392156861,>5,988.3512741471022
1965,0.8,Very Good,F,SI1,63.9,56.0,5.84,5.87,3.74,-0.2231435513142097,0.0645369438680333,2,2,5.87,PEQUENO,5.15,6.4375,>5,2978.834062304861
1966,1.02,Good,D,SI2,63.8,59.0,6.43,6.33,4.07,0.01980262729617973,0.06474803573354604,1,0,6.43,PEQUENO,5.609999999999999,5.499999999999999,>5,4279.913512604452
1967,0.38,Very Good,E,SI1,62.8,58.0,4.6,4.63,2.9,-0.9675840262617056,0.06665717369710836,2,1,4.63,PEQUENO,4.043333333333334,10.640350877192985,>5,673.0769682775938
1968,0.51,Premium,G,SI2,62.5,56.0,5.12,5.09,3.19,-0.6733445532637656,0.06737483088980459,1,3,5.12,PEQUENO,4.466666666666667,8.758169934640524,>5,1006.6885645382648
1969,1.01,Very Good,H,SI1,60.2,60.0,6.5,6.48,3.91,0.009950330853168092,0.07201012851223461,2,4,6.5,PEQUENO,5.63,5.574257425742574,>5,4747.438371877136
1970,1.56,Ideal,I,SI1,62.5,54.0,7.45,7.37,4.63,0.44468582126144574,0.06739904743238019,2,5,7.45,PEQUENO,6.483333333333333,4.155982905982906,PEQUENO,9124.69396511092
1971,0.34,Ideal,I,SI1,61.9,57.0,4.44,4.48,2.76,-1.0788096613719298,0.06862620258077233,2,5,4.48,PEQUENO,3.893333333333334,11.450980392156865,>5,586.0244859328895
1972,1.01,Very Good,D,SI1,62.8,60.0,6.36,6.42,4.01,0.009950330853168092,0.06683800601232015,2,0,6.42,PEQUENO,5.596666666666667,5.541254125412541,>5,5635.064037827772
1973,0.38,Ideal,F,VS2,61.3,57.0,4.65,4.68,2.86,-0.9675840262617056,0.06980913035007845,3,2,4.68,PEQUENO,4.0633333333333335,10.692982456140351,>5,880.0015792802034
1974,1.25,Ideal,G,VS2,62.4,55.0,6.93,6.86,4.3,0.22314355131420976,0.06764115444569253,3,3,6.93,PEQUENO,6.03,4.824,PEQUENO,8830.98880642009
1975,1.14,Ideal,J,SI2,61.5,57.0,6.73,6.77,4.15,0.131028262406404,0.06944818894549512,1,6,6.77,PEQUENO,5.883333333333333,5.1608187134502925,>5,4472.77877102929
1976,0.3,Ideal,H,SI1,62.1,56.0,4.3,4.32,2.67,-1.2039728043259361,0.06848064917291402,2,4,4.32,PEQUENO,3.7633333333333336,12.544444444444446,>5,476.6154266195121
1977,0.36,Ideal,F,SI2,61.2,56.0,4.61,4.64,2.83,-1.0216512475319814,0.0700546146302149,1,2,4.64,PEQUENO,4.026666666666666,11.185185185185185,>5,598.3928379760293
1978,0.72,Very Good,H,VVS2,60.3,56.0,5.81,5.83,3.51,-0.3285040669720361,0.07187954147064185,5,4,5.83,PEQUENO,5.05,7.013888888888889,>5,2856.076071600173
1979,0.31,Ideal,G,VVS1,60.6,57.0,4.4,4.38,2.66,-1.171182981502945,0.07129114450774715,6,3,4.4,PEQUENO,3.813333333333334,12.301075268817206,>5,808.4797883899837
1980,0.41,Premium,G,VVS1,59.7,60.0,4.83,4.85,2.89,-0.8915981192837836,0.07313246433679634,6,3,4.85,PEQUENO,4.19,10.219512195121952,>5,1164.1845007796646
1981,1.16,Ideal,E,SI2,61.9,55.0,6.71,6.77,4.17,0.14842000511827322,0.06865479989090428,1,1,6.77,PEQUENO,5.883333333333333,5.07183908045977,>5,5189.108881501175
1982,0.7,Very Good,J,SI1,61.7,57.0,5.65,5.69,3.5,-0.35667494393873245,0.06894057574645658,2,6,5.69,PEQUENO,4.946666666666666,7.066666666666666,>5,1781.7619155263012
1983,0.31,Premium,G,VVS2,61.5,58.0,4.31,4.34,2.66,-1.171182981502945,0.06940619595681825,5,3,4.34,PEQUENO,3.7699999999999996,12.161290322580644,>5,869.3375436286449
1984,0.3,Good,G,SI1,63.8,56.0,4.3,4.26,2.73,-1.2039728043259361,0.06473511635207846,2,3,4.3,PEQUENO,3.763333333333333,12.544444444444444,>5,469.548483508754
1985,0.31,Good,D,SI2,63.6,54.0,4.31,4.34,2.75,-1.171182981502945,0.06513711654644551,1,0,4.34,PEQUENO,3.7999999999999994,12.25806451612903,>5,478.5456441554658
1986,1.05,Very Good,G,VS2,62.8,58.0,6.44,6.48,4.06,0.04879016416943204,0.0666365544694484,3,3,6.48,PEQUENO,5.66,5.39047619047619,>5,6327.696059037475
1987,0.51,Premium,F,SI1,60.5,59.0,5.18,5.13,3.12,-0.6733445532637656,0.07144641441704319,2,2,5.18,PEQUENO,4.476666666666667,8.777777777777777,>5,1367.519738687039
1988,0.82,Premium,F,SI1,61.1,60.0,6.02,5.96,3.66,-0.19845093872383832,0.07024588432650755,2,2,6.02,PEQUENO,5.213333333333334,6.357723577235773,>5,3239.9132572309713
1989,2.01,Premium,G,SI1,60.3,59.0,8.23,8.15,4.94,0.6981347220709843,0.07187677144176545,2,3,8.23,>8,7.106666666666668,3.535655058043119,PEQUENO,16359.213878939167
1990,0.3,Very Good,E,SI1,60.6,56.0,4.35,4.37,2.64,-1.2039728043259361,0.07137824696987456,2,1,4.37,PEQUENO,3.7866666666666666,12.622222222222222,>5,537.2373673338438
1991,0.7,Very Good,F,VS2,60.5,58.0,5.78,5.83,3.51,-0.35667494393873245,0.07156520669885902,3,2,5.83,PEQUENO,5.04,7.2,>5,2484.113095225035
1992,2.01,Premium,J,SI1,59.8,57.0,8.17,8.13,4.87,0.6981347220709843,0.07304171272198387,2,6,8.17,>8,7.0566666666666675,3.5107794361525713,PEQUENO,12278.48163786869
1993,1.0,Good,F,SI1,63.7,58.0,6.29,6.34,4.02,0.0,0.06498894446166657,2,2,6.34,PEQUENO,5.55,5.55,>5,4833.8751677370865
1994,0.53,Ideal,E,SI1,60.6,57.0,5.27,5.23,3.18,-0.6348782724359695,0.07134093475612291,2,1,5.27,PEQUENO,4.56,8.603773584905658,>5,1637.6662640930745
1995,0.71,Ideal,F,SI2,62.1,56.0,5.75,5.7,3.56,-0.342490308946776,0.0680076547125644,1,2,5.75,PEQUENO,5.003333333333333,7.046948356807512,>5,2507.5650652853355
1996,0.71,Premium,I,VS2,62.8,59.0,5.67,5.64,3.55,-0.342490308946776,0.06678210598060837,3,5,5.67,PEQUENO,4.953333333333333,6.976525821596244,>5,2124.4406686058414
1997,1.57,Premium,G,SI1,59.2,59.0,7.6,7.68,4.52,0.45107561936021673,0.0743002363151337,2,3,7.68,PEQUENO,6.599999999999999,4.2038216560509545,PEQUENO,11107.63832869683
1998,2.17,Premium,G,SI2,62.2,62.0,8.32,8.24,5.15,0.7747271675523681,0.06798054196903493,1,3,8.32,>8,7.236666666666667,3.3348694316436256,PEQUENO,15799.337601880132
1999,1.11,Premium,E,SI2,61.0,60.0,6.68,6.66,4.07,0.10436001532424286,0.07040085871163783,1,1,6.68,PEQUENO,5.803333333333334,5.228228228228228,>5,4801.557554623361
2000,1.64,Premium,G,VS2,62.4,58.0,7.52,7.49,4.68,0.494696241836107,0.06763707914083686,3,3,7.52,PEQUENO,6.563333333333333,4.002032520325203,PEQUENO,13922.785145627171
2001,0.4,Good,F,VS2,62.0,61.3,4.69,4.72,2.91,-0.916290731874155,0.06868991434521071,3,2,4.72,PEQUENO,4.1066666666666665,10.266666666666666,>5,813.0133148595543
2002,0.34,Ideal,D,VS2,60.6,57.0,4.51,4.53,2.74,-1.0788096613719298,0.07123427599047577,3,0,4.53,PEQUENO,3.9266666666666663,11.549019607843135,>5,950.0167058812908
2003,1.15,Premium,H,SI2,60.4,58.0,6.8,6.75,4.09,0.13976194237515863,0.07176222926154524,1,4,6.8,PEQUENO,5.88,5.11304347826087,>5,4476.43806149347
2004,1.5,Good,H,VS1,64.2,56.0,7.3,7.09,4.62,0.4054651081081644,0.06401317150917747,4,4,7.3,PEQUENO,6.336666666666667,4.224444444444445,PEQUENO,10124.653905306446
2005,0.7,Fair,H,SI1,65.3,55.0,5.58,5.54,3.63,-0.35667494393873245,0.06169201789517052,2,4,5.58,PEQUENO,4.916666666666667,7.023809523809525,>5,2013.4110954003684
2006,0.72,Premium,D,SI2,60.2,56.0,5.85,5.82,3.51,-0.3285040669720361,0.07220579304292368,1,0,5.85,PEQUENO,5.06,7.027777777777778,>5,2489.2719218877783
2007,0.47,Fair,D,IF,60.6,60.0,5.09,4.98,3.05,-0.7550225842780328,0.07140357735398413,7,0,5.09,PEQUENO,4.373333333333334,9.304964539007093,>5,2297.910684539178
2008,0.3,Good,H,VS1,63.2,59.0,4.31,4.27,2.71,-1.2039728043259361,0.06598743451880244,4,4,4.31,PEQUENO,3.763333333333333,12.544444444444444,>5,541.2197812100842
2009,0.93,Good,D,SI2,64.5,58.0,6.11,6.14,3.95,-0.07257069283483537,0.06329493698078315,1,0,6.14,PEQUENO,5.3999999999999995,5.806451612903225,>5,3494.998252535559
2010,0.39,Ideal,G,VS1,61.3,56.0,4.68,4.71,2.88,-0.941608539858445,0.06973813028616596,4,3,4.71,PEQUENO,4.09,10.487179487179487,>5,970.1669548806948
2011,0.34,Very Good,H,VVS2,61.0,55.0,4.52,4.55,2.76,-1.0788096613719298,0.07073817860166692,5,4,4.55,PEQUENO,3.9433333333333334,11.598039215686274,>5,663.5294751570722
2012,2.0,Fair,J,SI1,66.4,55.0,7.82,7.67,5.15,0.6931471805599453,0.05934237007404108,2,6,7.82,PEQUENO,6.88,3.44,PEQUENO,10768.516241869283
2013,1.32,Premium,H,VS2,61.5,59.0,7.04,7.01,4.32,0.27763173659827955,0.06941796646862931,3,4,7.04,PEQUENO,6.123333333333334,4.638888888888889,PEQUENO,7251.123496226564
2014,0.99,Ideal,F,VS1,61.0,55.0,6.46,6.52,3.96,-0.01005033585350145,0.07041941859756286,4,2,6.52,PEQUENO,5.646666666666667,5.703703703703704,>5,6401.605372644764
2015,1.52,Very Good,I,SI1,62.7,59.0,7.26,7.34,4.58,0.41871033485818504,0.06687362743867216,2,5,7.34,PEQUENO,6.3933333333333335,4.206140350877193,PEQUENO,8874.360973968096
2016,0.72,Very Good,H,SI1,60.3,55.0,5.84,5.85,3.52,-0.3285040669720361,0.07205937633869154,2,4,5.85,PEQUENO,5.069999999999999,7.041666666666666,>5,2276.518291100303
2017,1.15,Ideal,J,VS1,61.5,55.0,6.81,6.76,4.17,0.13976194237515863,0.06949784739921248,4,6,6.81,PEQUENO,5.913333333333334,5.142028985507247,>5,5339.354980050662
2018,0.34,Premium,D,VS2,59.3,58.0,4.55,4.52,2.69,-1.0788096613719298,0.0739649293468797,3,0,4.55,PEQUENO,3.92,11.52941176470588,>5,824.2391565088099
2019,0.93,Very Good,F,I1,61.3,59.0,6.22,6.27,3.83,-0.07257069283483537,0.06976868269938954,0,2,6.27,PEQUENO,5.44,5.849462365591398,>5,2446.256168085523
2020,0.3,Ideal,G,VS1,61.9,56.0,4.29,4.34,2.67,-1.2039728043259361,0.06864858829831022,4,3,4.34,PEQUENO,3.766666666666666,12.555555555555554,>5,718.4836636814931
2021,1.21,Premium,J,VS2,59.0,60.0,6.93,6.88,4.07,0.1906203596086497,0.0747532267947567,3,6,6.93,PEQUENO,5.96,4.925619834710744,PEQUENO,4551.620971057132
2022,0.72,Ideal,D,SI1,61.6,55.0,5.75,5.8,3.56,-0.3285040669720361,0.0691171751636334,2,0,5.8,PEQUENO,5.036666666666667,6.995370370370371,>5,3059.3922624517027
2023,1.1,Premium,J,SI2,60.0,58.0,6.77,6.66,4.03,0.09531017980432493,0.0725382322497486,1,6,6.77,PEQUENO,5.82,5.290909090909091,>5,3571.0452596541804
2024,0.38,Very Good,E,IF,59.5,57.0,4.77,4.84,2.86,-0.9675840262617056,0.07356271330088998,7,1,4.84,PEQUENO,4.156666666666666,10.938596491228068,>5,1253.3909841774566
2025,1.01,Very Good,E,VS2,59.9,57.0,6.52,6.57,3.92,0.009950330853168092,0.07275750819414845,3,1,6.57,PEQUENO,5.669999999999999,5.613861386138613,>5,6506.328212124784
2026,2.0,Very Good,G,SI1,62.5,58.0,7.98,8.04,5.01,0.6931471805599453,0.06725752156442864,2,3,8.04,>8,7.010000000000001,3.5050000000000003,PEQUENO,17464.3611642704
2027,0.51,Good,F,SI1,64.1,58.0,5.03,5.02,3.22,-0.6733445532637656,0.06412169960016434,2,2,5.03,PEQUENO,4.423333333333334,8.673202614379086,>5,1230.9256763420574
2028,1.0,Premium,E,SI1,60.5,59.0,6.4,6.45,3.89,0.0,0.07139694047084205,2,1,6.45,PEQUENO,5.580000000000001,5.580000000000001,>5,5381.239875739173
2029,1.55,Very Good,G,SI2,61.9,60.0,7.31,7.36,4.54,0.4382549309311553,0.06859623866810324,1,3,7.36,PEQUENO,6.403333333333333,4.131182795698924,PEQUENO,8328.336619408194
2030,0.9,Fair,D,VS2,57.4,65.0,6.26,6.29,3.6,-0.10536051565782628,0.07808461721267931,3,0,6.29,PEQUENO,5.383333333333334,5.981481481481482,>5,4298.909005961845
2031,0.77,Ideal,J,SI1,61.6,55.0,5.87,5.93,3.63,-0.2613647641344075,0.0693693179641699,2,6,5.93,PEQUENO,5.1433333333333335,6.67965367965368,>5,2168.9251849620186
2032,1.5,Premium,H,VS1,62.1,59.0,7.31,7.27,4.53,0.4054651081081644,0.06808890385093293,4,4,7.31,PEQUENO,6.37,4.246666666666667,PEQUENO,10747.434621155635
2033,0.3,Premium,H,VVS1,62.6,60.0,4.26,4.21,2.65,-1.2039728043259361,0.06721717095706187,6,4,4.26,PEQUENO,3.7066666666666666,12.355555555555556,>5,831.4438566808956
2034,0.56,Ideal,E,VS2,60.7,57.0,5.34,5.31,3.23,-0.579818495252942,0.07115766645485093,3,1,5.34,PEQUENO,4.626666666666666,8.26190476190476,>5,1831.9622707271476
2035,0.5,Good,G,SI2,63.8,57.0,5.02,4.98,3.19,-0.6931471805599453,0.06470041205585009,1,3,5.02,PEQUENO,4.3966666666666665,8.793333333333333,>5,1022.390398165481
2036,1.5,Premium,I,SI2,62.5,61.0,7.29,7.24,4.54,0.4054651081081644,0.06736966383709758,1,5,7.29,PEQUENO,6.3566666666666665,4.237777777777778,PEQUENO,7504.129288228971
2037,0.52,Very Good,F,VS2,61.1,56.0,5.21,5.24,3.19,-0.6539264674066639,0.07033624471874309,3,2,5.24,PEQUENO,4.546666666666666,8.743589743589743,>5,1665.478985269605
2038,0.71,Ideal,G,VS1,61.4,56.0,5.76,5.73,3.53,-0.342490308946776,0.069522825504952,4,3,5.76,PEQUENO,5.006666666666667,7.051643192488264,>5,3207.711424056601
2039,0.61,Premium,I,VS1,60.0,61.0,5.53,5.5,3.31,-0.4942963218147801,0.07249087305392508,4,5,5.53,PEQUENO,4.78,7.836065573770492,>5,1357.8340972597673
2040,0.61,Ideal,G,VVS1,61.2,56.0,5.46,5.48,3.35,-0.4942963218147801,0.06993778429768115,6,3,5.48,PEQUENO,4.763333333333334,7.808743169398908,>5,2565.3998770768367
2041,0.43,Premium,G,IF,61.0,58.0,4.82,4.88,2.96,-0.843970070294529,0.07040214835752667,7,3,4.88,PEQUENO,4.22,9.813953488372093,>5,1429.1612820462894
2042,1.03,Premium,E,VS2,61.3,61.0,6.53,6.46,3.98,0.02955880224154443,0.06988372042456013,3,1,6.53,PEQUENO,5.656666666666666,5.491909385113268,>5,6062.281261998727
2043,0.79,Very Good,D,SI2,62.8,59.0,5.86,5.9,3.69,-0.23572233352106983,0.06682880546137962,1,0,5.9,PEQUENO,5.15,6.518987341772152,>5,2826.3804526927834
2044,0.71,Very Good,E,VS2,64.0,57.0,5.66,5.68,3.63,-0.342490308946776,0.06424180921083279,3,1,5.68,PEQUENO,4.989999999999999,7.028169014084506,>5,2676.9882675401127
2045,0.37,Ideal,G,VS2,61.3,57.0,4.6,4.64,2.83,-0.9942522733438669,0.06992312262738326,3,3,4.64,PEQUENO,4.0233333333333325,10.873873873873872,>5,791.2508443595369
2046,2.23,Premium,J,VS1,61.7,58.0,8.41,8.34,5.17,0.8020015854720274,0.06893803521846804,4,6,8.41,>8,7.3066666666666675,3.276532137518685,PEQUENO,14621.000706478566
2047,1.5,Ideal,H,SI1,61.6,57.0,7.34,7.24,4.49,0.4054651081081644,0.06924823558657683,2,4,7.34,PEQUENO,6.3566666666666665,4.237777777777778,PEQUENO,9643.759304459174
2048,1.21,Premium,I,VS2,61.6,61.0,6.86,6.8,4.21,0.1906203596086497,0.06912829993665698,3,5,6.86,PEQUENO,5.956666666666667,4.922865013774105,PEQUENO,5284.71356693036
2049,1.76,Ideal,I,VVS2,60.2,58.0,7.84,7.87,4.73,0.5653138090500605,0.07207387662820429,5,5,7.87,PEQUENO,6.8133333333333335,3.871212121212121,PEQUENO,13109.50022731273
2050,0.7,Very Good,G,SI1,62.5,57.0,5.63,5.7,3.54,-0.35667494393873245,0.06739355413860425,2,3,5.7,PEQUENO,4.956666666666667,7.0809523809523816,>5,2111.0217721325735
2051,0.51,Premium,H,SI1,60.6,59.0,5.17,5.13,3.12,-0.6733445532637656,0.07131821896046592,2,4,5.17,PEQUENO,4.473333333333334,8.77124183006536,>5,1175.8631921235399
2052,0.52,Very Good,F,SI1,63.7,58.0,5.11,5.13,3.26,-0.6539264674066639,0.0649518832845048,2,2,5.13,PEQUENO,4.5,8.653846153846153,>5,1253.799698346531
2053,0.35,Ideal,I,VS1,60.9,57.0,4.54,4.59,2.78,-1.0498221244986778,0.07067209232630965,4,5,4.59,PEQUENO,3.9699999999999993,11.342857142857142,>5,660.8622800816773
2054,1.03,Premium,H,I1,61.1,60.0,6.46,6.51,3.96,0.02955880224154443,0.07031727280342025,0,4,6.51,PEQUENO,5.6433333333333335,5.4789644012944985,>5,2830.2922093101674
2055,1.0,Premium,G,VS1,59.1,61.0,6.54,6.48,3.85,0.0,0.07434352395613927,4,3,6.54,PEQUENO,5.623333333333334,5.623333333333334,>5,6234.245317870417
2056,0.74,Premium,E,VS1,60.9,62.0,5.83,5.8,3.54,-0.3011050927839216,0.070699750570684,4,1,5.83,PEQUENO,5.056666666666666,6.833333333333332,>5,3376.379970138267
2057,1.13,Ideal,E,VS2,61.7,57.0,6.67,6.71,4.13,0.12221763272424911,0.0689266735352623,3,1,6.71,PEQUENO,5.836666666666666,5.165191740412979,>5,9074.89424190331
2058,0.71,Ideal,F,SI2,61.6,57.0,5.72,5.75,3.53,-0.342490308946776,0.0693012746395524,1,2,5.75,PEQUENO,4.999999999999999,7.04225352112676,>5,2334.2228054224943
2059,0.24,Very Good,E,VVS2,60.9,58.0,4.03,4.05,2.46,-1.4271163556401458,0.07067019877600692,5,1,4.05,PEQUENO,3.513333333333333,14.63888888888889,>5,492.4093475507975
2060,0.4,Good,E,SI1,63.2,56.0,4.65,4.69,2.95,-0.916290731874155,0.06598699776451282,2,1,4.69,PEQUENO,4.096666666666667,10.241666666666665,>5,702.6895492614376
2061,1.03,Good,J,SI2,64.1,62.0,6.37,6.33,4.07,0.02955880224154443,0.06409817257403012,1,6,6.37,PEQUENO,5.59,5.427184466019417,>5,3294.6323713152506
2062,1.5,Premium,I,SI2,59.5,62.0,7.46,7.39,4.42,0.4054651081081644,0.07352666375189867,1,5,7.46,PEQUENO,6.423333333333333,4.282222222222222,PEQUENO,7048.065553988852
2063,0.51,Premium,D,SI1,62.3,57.0,5.13,5.08,3.18,-0.6733445532637656,0.06778814440721982,2,0,5.13,PEQUENO,4.463333333333334,8.751633986928105,>5,1587.9250786027837
2064,1.07,Ideal,H,VVS2,61.3,57.0,6.6,6.62,4.05,0.06765864847381486,0.06987974489100099,5,4,6.62,PEQUENO,5.756666666666667,5.38006230529595,>5,6813.489220831573
2065,0.36,Ideal,E,VS1,62.0,56.0,4.59,4.57,2.84,-1.0216512475319814,0.0683570419575422,4,1,4.59,PEQUENO,4.0,11.11111111111111,>5,856.4665142264479
2066,0.71,Ideal,D,VS1,61.5,58.0,5.75,5.77,3.54,-0.342490308946776,0.06949202439098268,4,0,5.77,PEQUENO,5.02,7.070422535211267,>5,3763.971201486762
2067,1.01,Good,I,VS2,62.5,59.0,6.3,6.37,3.96,0.009950330853168092,0.0673451831465377,3,5,6.37,PEQUENO,5.543333333333333,5.488448844884488,>5,4727.83303438522
2068,1.51,Ideal,E,SI2,62.5,57.0,7.29,7.34,4.57,0.412109650826833,0.06740449991503754,1,1,7.34,PEQUENO,6.3999999999999995,4.2384105960264895,PEQUENO,9577.609351761024
2069,0.25,Ideal,G,VS2,61.4,57.0,4.08,4.1,2.51,-1.3862943611198906,0.06967856829739129,3,3,4.1,PEQUENO,3.563333333333333,14.253333333333332,>5,421.2706285545952
2070,0.3,Premium,D,SI2,62.3,58.0,4.29,4.32,2.68,-1.2039728043259361,0.06785918929337655,1,0,4.32,PEQUENO,3.763333333333333,12.544444444444444,>5,549.7817842570097
2071,1.24,Very Good,I,VS1,59.4,58.0,7.04,7.09,4.2,0.2151113796169455,0.07368948165107539,4,5,7.09,PEQUENO,6.109999999999999,4.927419354838709,PEQUENO,6101.0852873899885
2072,2.25,Premium,I,SI1,60.1,60.0,8.55,8.51,5.13,0.8109302162163288,0.07223337348192048,2,5,8.55,>8,7.396666666666667,3.2874074074074078,PEQUENO,17653.969239767623
2073,4.13,Fair,H,I1,64.8,61.0,10.0,9.85,6.43,1.4182774069729414,0.06273578595048494,0,4,10.0,>8,8.76,2.1210653753026634,PEQUENO,14282.46118838259
2074,0.31,Ideal,D,VS2,62.5,56.0,4.36,4.34,2.72,-1.171182981502945,0.06728833173809134,3,0,4.36,PEQUENO,3.8066666666666666,12.279569892473118,>5,773.7816730541388
2075,0.39,Ideal,E,VVS2,61.9,55.0,4.7,4.73,2.92,-0.941608539858445,0.0685230562536839,5,1,4.73,PEQUENO,4.116666666666666,10.555555555555554,>5,1073.6755577164138
